Date,Max flow (ML/day),Min flow (ML/day),Mean flow (ML/day),Max flow (m3/s),Min flow (m3/s),Mean flow (m3/s),weekNumber
"2019-12-21 00:00",311.300,254.100,276.9,3.603,2.941,3.205,
"2019-12-20 00:00",254.100,235.800,252.3,2.941,2.729,2.920,
"2019-12-19 00:00",676.600,254.100,395.0,7.832,2.941,4.572,
"2019-12-18 00:00",353.800,254.100,342.0,4.095,2.941,3.958,
"2019-12-17 00:00",376.600,353.800,367.3,4.358,4.095,4.251,
"2019-12-16 00:00",376.600,311.300,357.8,4.358,3.603,4.141,
"2019-12-15 00:00",353.800,353.800,353.8,4.095,4.095,4.095,
"2019-12-14 00:00",353.800,332.100,334.2,4.095,3.843,3.867,
"2019-12-13 00:00",353.800,332.100,341.2,4.095,3.843,3.949,
"2019-12-12 00:00",376.600,353.800,362.4,4.358,4.095,4.194,
"2019-12-11 00:00",427.200,353.800,396.6,4.945,4.095,4.591,
"2019-12-10 00:00",454.400,427.200,447.4,5.259,4.945,5.178,
"2019-12-09 00:00",510.300,454.400,498.1,5.906,5.259,5.765,
"2019-12-08 00:00",568.600,510.300,544.8,6.581,5.906,6.305,
"2019-12-07 00:00",676.600,568.600,607.5,7.832,6.581,7.032,
"2019-12-06 00:00",804.000,676.600,750.7,9.305,7.832,8.689,
"2019-12-05 00:00",1182.100,804.000,934.3,13.682,9.305,10.814,
"2019-12-04 00:00",1398.100,759.700,1004.5,16.181,8.793,11.627,
"2019-12-03 00:00",759.700,717.300,719.6,8.793,8.302,8.329,
"2019-12-02 00:00",850.100,600.500,746.4,9.840,6.950,8.639,
"2019-12-01 00:00",637.700,568.600,597.4,7.381,6.581,6.914,
"2019-11-30 00:00",759.700,600.500,636.9,8.793,6.950,7.371,
"2019-11-29 00:00",759.700,600.500,656.8,8.793,6.950,7.602,
"2019-11-28 00:00",942.500,759.700,888.5,10.908,8.793,10.284,
"2019-11-27 00:00",804.000,568.600,607.6,9.305,6.581,7.032,
"2019-11-26 00:00",600.500,568.600,593.1,6.950,6.581,6.865,
"2019-11-25 00:00",621.800,592.600,614.3,7.197,6.859,7.110,
"2019-11-24 00:00",652.000,621.800,643.3,7.546,7.197,7.446,
"2019-11-23 00:00",621.800,452.300,512.0,7.197,5.235,5.926,
"2019-11-22 00:00",783.200,534.200,733.9,9.065,6.183,8.494,
"2019-11-21 00:00",898.900,783.200,844.9,10.404,9.065,9.779,
"2019-11-20 00:00",1243.600,898.900,1144.3,14.393,10.404,13.245,
"2019-11-19 00:00",1202.100,1022.500,1096.5,13.913,11.834,12.690,
"2019-11-18 00:00",1243.600,1109.800,1202.1,14.393,12.845,13.912,
"2019-11-17 00:00",1462.000,1243.600,1350.2,16.921,14.393,15.628,
"2019-11-16 00:00",1644.600,1418.400,1547.2,19.035,16.416,17.908,
"2019-11-15 00:00",1786.200,1644.600,1724.7,20.674,19.035,19.961,
"2019-11-14 00:00",2199.700,1462.000,1822.3,25.459,16.921,21.091,
"2019-11-13 00:00",3121.900,2199.700,2843.7,36.134,25.459,32.914,
"2019-11-12 00:00",3469.400,2954.000,3247.6,40.155,34.190,37.588,
"2019-11-11 00:00",3425.100,3250.400,3316.4,39.643,37.621,38.384,
"2019-11-10 00:00",3250.400,2790.200,3056.7,37.621,32.295,35.379,
"2019-11-09 00:00",2790.200,1418.400,2163.6,32.295,16.416,25.042,
"2019-11-08 00:00",1597.700,1155.300,1438.1,18.492,13.372,16.645,
"2019-11-07 00:00",1373.300,1022.500,1152.6,15.895,11.834,13.340,
"2019-11-06 00:00",1644.600,1373.300,1537.7,19.035,15.895,17.797,
"2019-11-05 00:00",1786.200,1155.300,1579.7,20.674,13.372,18.283,
"2019-11-04 00:00",1155.300,592.600,805.1,13.372,6.859,9.319,
"2019-11-03 00:00",859.100,562.900,680.2,9.944,6.515,7.873,
"2019-11-02 00:00",748.400,480.000,557.8,8.663,5.555,6.456,
"2019-11-01 00:00",683.100,480.000,610.5,7.907,5.555,7.066,
"2019-10-31 00:00",898.900,562.900,667.6,10.404,6.515,7.728,
"2019-10-30 00:00",683.100,452.300,579.9,7.907,5.235,6.712,
"2019-10-29 00:00",859.100,592.600,807.8,9.944,6.859,9.350,
"2019-10-28 00:00",859.100,783.200,811.2,9.944,9.065,9.388,
"2019-10-27 00:00",783.200,748.400,761.2,9.065,8.663,8.810,
"2019-10-26 00:00",783.200,748.400,762.6,9.065,8.663,8.827,
"2019-10-25 00:00",820.600,748.400,784.9,9.497,8.663,9.084,
"2019-10-24 00:00",859.100,820.600,845.1,9.944,9.497,9.782,
"2019-10-23 00:00",980.700,859.100,922.8,11.350,9.944,10.681,
"2019-10-22 00:00",940.000,748.400,846.8,10.880,8.663,9.801,
"2019-10-21 00:00",1065.600,783.200,914.6,12.333,9.065,10.585,
"2019-10-20 00:00",1065.600,820.600,974.1,12.333,9.497,11.275,
"2019-10-19 00:00",1243.600,940.000,1129.2,14.393,10.880,13.070,
"2019-10-18 00:00",940.000,715.300,768.8,10.880,8.279,8.898,
"2019-10-17 00:00",820.600,652.000,695.6,9.497,7.546,8.051,
"2019-10-16 00:00",820.600,683.100,804.1,9.497,7.907,9.307,
"2019-10-15 00:00",859.100,748.400,828.6,9.944,8.663,9.590,
"2019-10-14 00:00",783.200,621.800,671.4,9.065,7.197,7.771,
"2019-10-13 00:00",748.400,683.100,724.6,8.663,7.907,8.387,
"2019-10-12 00:00",859.100,748.400,791.9,9.944,8.663,9.165,
"2019-10-11 00:00",1285.900,859.100,986.0,14.883,9.944,11.411,
"2019-10-10 00:00",1418.400,859.100,1121.0,16.416,9.944,12.974,
"2019-10-09 00:00",1022.500,820.600,933.1,11.834,9.497,10.800,
"2019-10-08 00:00",1022.500,940.000,967.2,11.834,10.880,11.194,
"2019-10-07 00:00",940.000,859.100,881.8,10.880,9.944,10.206,
"2019-10-06 00:00",1109.800,859.100,920.4,12.845,9.944,10.653,
"2019-10-05 00:00",1243.600,1065.600,1194.7,14.393,12.333,13.827,
"2019-10-04 00:00",1285.900,1065.600,1223.2,14.883,12.333,14.157,
"2019-10-03 00:00",1462.000,1285.900,1356.8,16.921,14.883,15.704,
"2019-10-02 00:00",1462.000,1373.300,1404.4,16.921,15.895,16.255,
"2019-10-01 00:00",1551.600,1418.400,1478.8,17.959,16.416,17.115,
"2019-09-30 00:00",1786.200,1506.400,1721.7,20.674,17.435,19.928,
"2019-09-29 00:00",1786.200,820.600,1018.7,20.674,9.497,11.791,
"2019-09-28 00:00",980.700,859.100,913.9,11.350,9.944,10.578,
"2019-09-27 00:00",1065.600,940.000,1009.5,12.333,10.880,11.684,
"2019-09-26 00:00",1243.600,1065.600,1173.4,14.393,12.333,13.581,
"2019-09-25 00:00",1462.000,1243.600,1356.1,16.921,14.393,15.696,
"2019-09-24 00:00",1740.900,1418.400,1541.6,20.149,16.416,17.842,
"2019-09-23 00:00",1826.000,1597.700,1692.8,21.134,18.492,19.592,
"2019-09-22 00:00",1786.200,1597.700,1687.5,20.674,18.492,19.532,
"2019-09-21 00:00",1948.100,1551.600,1708.0,22.547,17.959,19.768,
"2019-09-20 00:00",2790.200,1948.100,2343.2,32.295,22.547,27.121,
"2019-09-19 00:00",3293.800,2790.200,3084.5,38.122,32.295,35.701,
"2019-09-18 00:00",3250.400,3164.600,3213.3,37.621,36.627,37.192,
"2019-09-17 00:00",3164.600,2954.000,3091.4,36.627,34.190,35.780,
"2019-09-16 00:00",3121.900,1906.900,2587.1,36.134,22.071,29.944,
"2019-09-15 00:00",2434.400,1948.100,2129.6,28.176,22.547,24.648,
"2019-09-14 00:00",3293.800,2394.500,2841.1,38.122,27.715,32.881,
"2019-09-13 00:00",3959.400,3337.300,3645.8,45.826,38.626,42.197,
"2019-09-12 00:00",3694.300,3648.800,3652.2,42.758,42.232,42.271,
"2019-09-11 00:00",3694.300,3603.600,3637.3,42.758,41.708,42.099,
"2019-09-10 00:00",3694.300,3603.600,3657.0,42.758,41.708,42.327,
"2019-09-09 00:00",3739.900,2434.400,3218.4,43.286,28.176,37.250,
"2019-09-08 00:00",2434.400,1462.000,1969.5,28.176,16.921,22.795,
"2019-09-07 00:00",1462.000,898.900,1102.4,16.921,10.404,12.759,
"2019-09-06 00:00",940.000,820.600,883.5,10.880,9.497,10.226,
"2019-09-05 00:00",1109.800,940.000,1006.2,12.845,10.880,11.645,
"2019-09-04 00:00",1285.900,1109.800,1205.8,14.883,12.845,13.956,
"2019-09-03 00:00",1243.600,1109.800,1183.5,14.393,12.845,13.698,
"2019-09-02 00:00",1285.900,1109.800,1198.2,14.883,12.845,13.868,
"2019-09-01 00:00",1462.000,1243.600,1347.8,16.921,14.393,15.600,
"2019-08-31 00:00",1826.000,1462.000,1646.1,21.134,16.921,19.052,
"2019-08-30 00:00",1826.000,1740.900,1805.9,21.134,20.149,20.902,
"2019-08-29 00:00",1866.200,1597.700,1717.2,21.600,18.492,19.875,
"2019-08-28 00:00",1948.100,1692.300,1835.7,22.547,19.587,21.246,
"2019-08-27 00:00",2315.700,1948.100,2112.6,26.802,22.547,24.451,
"2019-08-26 00:00",2995.600,2238.100,2527.9,34.671,25.904,29.258,
"2019-08-25 00:00",2912.600,2552.400,2767.0,33.711,29.542,32.025,
"2019-08-24 00:00",2830.800,2591.400,2739.9,32.763,29.993,31.712,
"2019-08-23 00:00",2954.000,1906.900,2375.4,34.190,22.071,27.493,
"2019-08-22 00:00",1906.900,1462.000,1628.7,22.071,16.921,18.851,
"2019-08-21 00:00",1506.400,1462.000,1494.9,17.435,16.921,17.302,
"2019-08-20 00:00",1644.600,1418.400,1461.0,19.035,16.416,16.909,
"2019-08-19 00:00",1948.100,1644.600,1827.4,22.547,19.035,21.150,
"2019-08-18 00:00",1906.900,1551.600,1758.4,22.071,17.959,20.352,
"2019-08-17 00:00",2276.800,1551.600,1915.6,26.351,17.959,22.171,
"2019-08-16 00:00",2790.200,2074.200,2399.3,32.295,24.006,27.769,
"2019-08-15 00:00",3079.600,2790.200,2983.6,35.644,32.295,34.533,
"2019-08-14 00:00",3121.900,2954.000,3007.9,36.134,34.190,34.814,
"2019-08-13 00:00",3425.100,2912.600,3105.0,39.643,33.711,35.937,
"2019-08-12 00:00",2912.600,2315.700,2666.6,33.711,26.802,30.864,
"2019-08-11 00:00",2355.000,1285.900,1900.8,27.257,14.883,22.000,
"2019-08-10 00:00",1285.900,683.100,908.8,14.883,7.907,10.518,
"2019-08-09 00:00",683.100,452.300,505.6,7.907,5.235,5.851,
"2019-08-08 00:00",683.100,425.700,533.6,7.907,4.927,6.176,
"2019-08-07 00:00",592.600,376.000,435.0,6.859,4.352,5.035,
"2019-08-06 00:00",783.200,452.300,637.6,9.065,5.235,7.379,
"2019-08-05 00:00",562.900,376.000,462.2,6.515,4.352,5.350,
"2019-08-04 00:00",534.200,376.000,412.6,6.183,4.352,4.775,
"2019-08-03 00:00",400.300,376.000,379.3,4.633,4.352,4.391,
"2019-08-02 00:00",452.300,376.000,395.0,5.235,4.352,4.571,
"2019-08-01 00:00",452.300,376.000,404.2,5.235,4.352,4.678,
"2019-07-31 00:00",425.700,400.300,413.3,4.927,4.633,4.784,
"2019-07-30 00:00",506.600,400.300,431.2,5.864,4.633,4.990,
"2019-07-29 00:00",506.600,425.700,444.9,5.864,4.927,5.149,
"2019-07-28 00:00",480.000,425.700,454.1,5.555,4.927,5.255,
"2019-07-27 00:00",592.600,480.000,538.0,6.859,5.555,6.227,
"2019-07-26 00:00",592.600,480.000,548.9,6.859,5.555,6.353,
"2019-07-25 00:00",783.200,452.300,491.8,9.065,5.235,5.692,
"2019-07-24 00:00",1285.900,480.000,691.3,14.883,5.555,8.001,
"2019-07-23 00:00",748.400,534.200,634.4,8.663,6.183,7.343,
"2019-07-22 00:00",1109.800,715.300,917.1,12.845,8.279,10.615,
"2019-07-21 00:00",1373.300,1109.800,1248.7,15.895,12.845,14.453,
"2019-07-20 00:00",2315.700,1329.100,1672.8,26.802,15.384,19.361,
"2019-07-19 00:00",2199.700,1692.300,1904.6,25.459,19.587,22.043,
"2019-07-18 00:00",2434.400,2199.700,2349.4,28.176,25.459,27.192,
"2019-07-17 00:00",2315.700,1989.600,2130.7,26.802,23.028,24.661,
"2019-07-16 00:00",2434.400,1786.200,2067.4,28.176,20.674,23.928,
"2019-07-15 00:00",1826.000,592.600,1325.0,21.134,6.859,15.335,
"2019-07-14 00:00",592.600,452.300,546.8,6.859,5.235,6.329,
"2019-07-13 00:00",480.000,425.700,453.6,5.555,4.927,5.250,
"2019-07-12 00:00",425.700,400.300,419.7,4.927,4.633,4.857,
"2019-07-11 00:00",506.600,425.700,449.9,5.864,4.927,5.208,
"2019-07-10 00:00",425.700,376.000,410.1,4.927,4.352,4.747,
"2019-07-09 00:00",452.300,400.300,415.0,5.235,4.633,4.804,
"2019-07-08 00:00",480.000,376.000,411.6,5.555,4.352,4.764,
"2019-07-07 00:00",425.700,376.000,402.9,4.927,4.352,4.664,
"2019-07-06 00:00",425.700,400.300,413.4,4.927,4.633,4.785,
"2019-07-05 00:00",452.300,400.300,436.9,5.235,4.633,5.057,
"2019-07-04 00:00",452.300,376.000,412.8,5.235,4.352,4.777,
"2019-07-03 00:00",480.000,400.300,438.2,5.555,4.633,5.072,
"2019-07-02 00:00",748.400,452.300,525.2,8.663,5.235,6.079,
"2019-07-01 00:00",592.600,480.000,517.9,6.859,5.555,5.994,
"2019-06-30 00:00",715.300,534.200,621.8,8.279,6.183,7.197,
"2019-06-29 00:00",562.900,506.600,518.0,6.515,5.864,5.995,
"2019-06-28 00:00",562.900,452.300,494.8,6.515,5.235,5.727,
"2019-06-27 00:00",621.800,400.300,458.3,7.197,4.633,5.304,
"2019-06-26 00:00",452.300,425.700,436.5,5.235,4.927,5.051,
"2019-06-25 00:00",452.300,425.700,432.7,5.235,4.927,5.008,
"2019-06-24 00:00",452.300,425.700,439.7,5.235,4.927,5.089,
"2019-06-23 00:00",480.000,425.700,465.9,5.555,4.927,5.392,
"2019-06-22 00:00",506.600,452.300,474.7,5.864,5.235,5.494,
"2019-06-21 00:00",534.200,480.000,508.5,6.183,5.555,5.886,
"2019-06-20 00:00",534.200,425.700,468.6,6.183,4.927,5.424,
"2019-06-19 00:00",534.200,425.700,471.5,6.183,4.927,5.458,
"2019-06-18 00:00",452.300,425.700,442.2,5.235,4.927,5.118,
"2019-06-17 00:00",452.300,425.700,442.1,5.235,4.927,5.117,
"2019-06-16 00:00",452.300,425.700,443.2,5.235,4.927,5.130,
"2019-06-15 00:00",621.800,452.300,531.5,7.197,5.235,6.151,
"2019-06-14 00:00",480.000,425.700,446.2,5.555,4.927,5.164,
"2019-06-13 00:00",480.000,425.700,451.8,5.555,4.927,5.229,
"2019-06-12 00:00",621.800,452.300,562.7,7.197,5.235,6.513,
"2019-06-11 00:00",480.000,425.700,428.7,5.555,4.927,4.962,
"2019-06-10 00:00",452.300,400.300,427.7,5.235,4.633,4.951,
"2019-06-09 00:00",452.300,425.700,437.2,5.235,4.927,5.060,
"2019-06-08 00:00",506.600,425.700,469.5,5.864,4.927,5.434,
"2019-06-07 00:00",480.000,425.700,444.6,5.555,4.927,5.145,
"2019-06-06 00:00",480.000,400.300,416.1,5.555,4.633,4.815,
"2019-06-05 00:00",425.700,400.300,421.7,4.927,4.633,4.880,
"2019-06-04 00:00",506.600,425.700,462.7,5.864,4.927,5.355,
"2019-06-03 00:00",562.900,425.700,466.2,6.515,4.927,5.395,
"2019-06-02 00:00",452.300,425.700,430.8,5.235,4.927,4.986,
"2019-06-01 00:00",562.900,331.900,435.7,6.515,3.841,5.042,
"2019-05-31 00:00",425.700,353.500,376.5,4.927,4.091,4.358,
"2019-05-30 00:00",506.600,311.300,414.3,5.864,3.603,4.794,
"2019-05-29 00:00",331.900,291.600,310.0,3.841,3.375,3.588,
"2019-05-28 00:00",353.500,291.600,309.0,4.091,3.375,3.577,
"2019-05-27 00:00",506.600,331.900,395.7,5.864,3.841,4.579,
"2019-05-26 00:00",480.000,291.600,365.8,5.555,3.375,4.234,
"2019-05-25 00:00",291.600,272.800,275.4,3.375,3.158,3.188,
"2019-05-24 00:00",272.800,272.800,272.8,3.158,3.158,3.158,
"2019-05-23 00:00",272.800,254.600,271.0,3.158,2.947,3.137,
"2019-05-22 00:00",272.800,254.600,271.3,3.158,2.947,3.140,
"2019-05-21 00:00",291.600,254.600,272.5,3.375,2.947,3.155,
"2019-05-20 00:00",291.600,272.800,289.4,3.375,3.158,3.350,
"2019-05-19 00:00",311.300,291.600,301.1,3.603,3.375,3.485,
"2019-05-18 00:00",353.500,311.300,326.9,4.091,3.603,3.784,
"2019-05-17 00:00",376.000,311.300,328.3,4.352,3.603,3.799,
"2019-05-16 00:00",376.000,254.600,294.1,4.352,2.947,3.404,
"2019-05-15 00:00",353.500,254.600,274.2,4.091,2.947,3.174,
"2019-05-14 00:00",621.800,272.800,333.6,7.197,3.158,3.862,
"2019-05-13 00:00",715.300,272.800,333.8,8.279,3.158,3.864,
"2019-05-12 00:00",376.000,272.800,325.9,4.352,3.158,3.772,
"2019-05-11 00:00",425.700,272.800,335.1,4.927,3.158,3.878,
"2019-05-10 00:00",425.700,291.600,321.1,4.927,3.375,3.716,
"2019-05-09 00:00",1155.300,353.500,694.6,13.372,4.091,8.039,
"2019-05-08 00:00",1202.100,980.700,1100.3,13.913,11.350,12.734,
"2019-05-07 00:00",1022.500,898.900,969.0,11.834,10.404,11.215,
"2019-05-06 00:00",859.100,621.800,716.7,9.944,7.197,8.295,
"2019-05-05 00:00",683.100,480.000,629.0,7.907,5.555,7.280,
"2019-05-04 00:00",480.000,353.500,394.4,5.555,4.091,4.565,
"2019-05-03 00:00",425.700,353.500,381.5,4.927,4.091,4.415,
"2019-05-02 00:00",400.300,291.600,315.7,4.633,3.375,3.653,
"2019-05-01 00:00",311.300,291.600,306.0,3.603,3.375,3.542,
"2019-04-30 00:00",425.700,291.600,335.1,4.927,3.375,3.878,
"2019-04-29 00:00",425.700,272.800,311.2,4.927,3.158,3.602,
"2019-04-28 00:00",272.800,254.600,262.9,3.158,2.947,3.044,
"2019-04-27 00:00",272.800,254.600,260.0,3.158,2.947,3.009,
"2019-04-26 00:00",254.600,236.800,243.4,2.947,2.741,2.817,
"2019-04-25 00:00",353.500,236.800,247.3,4.091,2.741,2.863,
"2019-04-24 00:00",236.800,203.800,218.1,2.741,2.359,2.525,
"2019-04-23 00:00",219.900,203.800,204.0,2.545,2.359,2.361,
"2019-04-22 00:00",219.900,203.800,204.0,2.545,2.359,2.361,
"2019-04-21 00:00",219.900,203.800,212.9,2.545,2.359,2.464,
"2019-04-20 00:00",219.900,203.800,219.8,2.545,2.359,2.543,
"2019-04-19 00:00",236.800,219.900,227.0,2.741,2.545,2.627,
"2019-04-18 00:00",236.800,219.900,236.0,2.741,2.545,2.731,
"2019-04-17 00:00",254.600,236.800,238.0,2.947,2.741,2.755,
"2019-04-16 00:00",254.600,236.800,236.9,2.947,2.741,2.743,
"2019-04-15 00:00",254.600,0.000,251.8,2.947,0.000,2.915,
"2019-04-14 00:00",291.600,254.600,277.5,3.375,2.947,3.212,
"2019-04-13 00:00",353.500,291.600,314.8,4.091,3.375,3.643,
"2019-04-12 00:00",425.700,236.800,296.3,4.927,2.741,3.430,
"2019-04-11 00:00",425.700,272.800,325.3,4.927,3.158,3.766,
"2019-04-10 00:00",291.600,254.600,276.3,3.375,2.947,3.198,
"2019-04-09 00:00",291.600,219.900,249.7,3.375,2.545,2.890,
"2019-04-08 00:00",254.600,236.800,253.9,2.947,2.741,2.938,
"2019-04-07 00:00",254.600,236.800,254.5,2.947,2.741,2.945,
"2019-04-06 00:00",254.600,236.800,253.7,2.947,2.741,2.937,
"2019-04-05 00:00",291.600,254.600,265.8,3.375,2.947,3.077,
"2019-04-04 00:00",331.900,291.600,312.4,3.841,3.375,3.616,
"2019-04-03 00:00",311.300,236.800,260.7,3.603,2.741,3.018,
"2019-04-02 00:00",376.000,272.800,320.3,4.352,3.158,3.708,
"2019-04-01 00:00",353.500,291.600,314.4,4.091,3.375,3.639,
"2019-03-31 00:00",534.200,331.900,434.2,6.183,3.841,5.026,
"2019-03-30 00:00",331.900,203.800,234.5,3.841,2.359,2.714,
"2019-03-29 00:00",219.900,203.800,204.4,2.545,2.359,2.366,
"2019-03-28 00:00",331.900,203.800,247.1,3.841,2.359,2.860,
"2019-03-27 00:00",331.900,311.300,331.1,3.841,3.603,3.832,
"2019-03-26 00:00",683.100,331.900,447.1,7.907,3.841,5.174,
"2019-03-25 00:00",683.100,480.000,525.2,7.907,5.555,6.078,
"2019-03-24 00:00",534.200,480.000,513.6,6.183,5.555,5.945,
"2019-03-23 00:00",980.700,452.300,704.9,11.350,5.235,8.158,
"2019-03-22 00:00",452.300,400.300,430.6,5.235,4.633,4.984,
"2019-03-21 00:00",425.700,376.000,397.9,4.927,4.352,4.606,
"2019-03-20 00:00",400.300,376.000,377.0,4.633,4.352,4.364,
"2019-03-19 00:00",376.000,353.500,375.9,4.352,4.091,4.351,
"2019-03-18 00:00",376.000,353.500,366.8,4.352,4.091,4.245,
"2019-03-17 00:00",400.300,353.500,364.5,4.633,4.091,4.219,
"2019-03-16 00:00",376.000,353.500,357.1,4.352,4.091,4.132,
"2019-03-15 00:00",353.500,331.900,342.1,4.091,3.841,3.959,
"2019-03-14 00:00",331.900,311.300,315.1,3.841,3.603,3.647,
"2019-03-13 00:00",425.700,311.300,353.0,4.927,3.603,4.086,
"2019-03-12 00:00",400.300,311.300,323.2,4.633,3.603,3.741,
"2019-03-11 00:00",331.900,311.300,321.1,3.841,3.603,3.716,
"2019-03-10 00:00",331.900,291.600,307.1,3.841,3.375,3.555,
"2019-03-09 00:00",291.600,272.800,280.9,3.375,3.158,3.252,
"2019-03-08 00:00",425.700,272.800,313.8,4.927,3.158,3.632,
"2019-03-07 00:00",425.700,291.600,317.5,4.927,3.375,3.675,
"2019-03-06 00:00",425.700,311.300,337.6,4.927,3.603,3.908,
"2019-03-05 00:00",425.700,311.300,338.6,4.927,3.603,3.918,
"2019-03-04 00:00",452.300,376.000,400.7,5.235,4.352,4.638,
"2019-03-03 00:00",480.000,425.700,451.2,5.555,4.927,5.222,
"2019-03-02 00:00",652.000,480.000,574.9,7.546,5.555,6.654,
"2019-03-01 00:00",683.100,621.800,668.0,7.907,7.197,7.731,
"2019-02-28 00:00",621.800,592.600,601.2,7.197,6.859,6.959,
"2019-02-27 00:00",621.800,480.000,524.7,7.197,5.555,6.073,
"2019-02-26 00:00",652.000,506.600,608.8,7.546,5.864,7.046,
"2019-02-25 00:00",592.600,311.300,495.6,6.859,3.603,5.737,
"2019-02-24 00:00",311.300,272.800,289.7,3.603,3.158,3.354,
"2019-02-23 00:00",272.800,254.600,263.4,3.158,2.947,3.049,
"2019-02-22 00:00",272.800,254.600,257.6,3.158,2.947,2.981,
"2019-02-21 00:00",254.600,236.800,243.3,2.947,2.741,2.816,
"2019-02-20 00:00",254.600,236.800,240.2,2.947,2.741,2.780,
"2019-02-19 00:00",272.800,254.600,256.0,3.158,2.947,2.964,
"2019-02-18 00:00",272.800,254.600,266.7,3.158,2.947,3.087,
"2019-02-17 00:00",311.300,272.800,294.9,3.603,3.158,3.413,
"2019-02-16 00:00",311.300,291.600,297.3,3.603,3.375,3.441,
"2019-02-15 00:00",291.600,272.800,282.7,3.375,3.158,3.273,
"2019-02-14 00:00",311.300,272.800,285.6,3.603,3.158,3.306,
"2019-02-13 00:00",353.500,311.300,327.5,4.091,3.603,3.790,
"2019-02-12 00:00",331.900,291.600,315.2,3.841,3.375,3.648,
"2019-02-11 00:00",291.600,291.600,291.6,3.375,3.375,3.375,
"2019-02-10 00:00",353.500,272.800,328.7,4.091,3.158,3.804,
"2019-02-09 00:00",291.600,254.600,263.4,3.375,2.947,3.049,
"2019-02-08 00:00",291.600,236.800,257.0,3.375,2.741,2.975,
"2019-02-07 00:00",376.000,219.900,281.3,4.352,2.545,3.255,
"2019-02-06 00:00",236.800,219.900,225.8,2.741,2.545,2.614,
"2019-02-05 00:00",236.800,236.800,236.8,2.741,2.741,2.741,
"2019-02-04 00:00",254.600,236.800,242.4,2.947,2.741,2.806,
"2019-02-03 00:00",254.600,219.900,235.1,2.947,2.545,2.721,
"2019-02-02 00:00",236.800,219.900,227.8,2.741,2.545,2.636,
"2019-02-01 00:00",272.800,236.800,246.8,3.158,2.741,2.857,
"2019-01-31 00:00",331.900,236.800,276.6,3.841,2.741,3.201,
"2019-01-30 00:00",291.600,236.800,264.8,3.375,2.741,3.066,
"2019-01-29 00:00",376.000,291.600,342.2,4.352,3.375,3.961,
"2019-01-28 00:00",311.300,219.900,248.0,3.603,2.545,2.870,
"2019-01-27 00:00",219.900,219.900,219.9,2.545,2.545,2.545,
"2019-01-26 00:00",331.900,219.900,265.1,3.841,2.545,3.068,
"2019-01-25 00:00",376.000,236.800,285.2,4.352,2.741,3.301,
"2019-01-24 00:00",254.600,236.800,237.8,2.947,2.741,2.753,
"2019-01-23 00:00",254.600,236.800,246.4,2.947,2.741,2.852,
"2019-01-22 00:00",272.800,254.600,263.0,3.158,2.947,3.045,
"2019-01-21 00:00",272.800,254.600,262.2,3.158,2.947,3.035,
"2019-01-20 00:00",254.600,254.600,254.6,2.947,2.947,2.947,
"2019-01-19 00:00",254.600,254.600,254.6,2.947,2.947,2.947,
"2019-01-18 00:00",254.600,254.600,254.6,2.947,2.947,2.947,
"2019-01-17 00:00",254.600,254.600,254.6,2.947,2.947,2.947,
"2019-01-16 00:00",353.500,254.600,287.0,4.091,2.947,3.322,
"2019-01-15 00:00",272.800,254.600,272.1,3.158,2.947,3.150,
"2019-01-14 00:00",291.600,272.800,282.8,3.375,3.158,3.274,
"2019-01-13 00:00",353.500,291.600,306.7,4.091,3.375,3.550,
"2019-01-12 00:00",311.300,291.600,297.3,3.603,3.375,3.442,
"2019-01-11 00:00",291.600,272.800,280.6,3.375,3.158,3.248,
"2019-01-10 00:00",353.500,291.600,327.4,4.091,3.375,3.789,
"2019-01-09 00:00",353.500,311.300,322.9,4.091,3.603,3.737,
"2019-01-08 00:00",311.300,272.800,295.4,3.603,3.158,3.419,
"2019-01-07 00:00",272.800,236.800,240.8,3.158,2.741,2.788,
"2019-01-06 00:00",254.600,236.800,241.3,2.947,2.741,2.793,
"2019-01-05 00:00",236.800,236.800,236.8,2.741,2.741,2.741,
"2019-01-04 00:00",254.600,236.800,246.5,2.947,2.741,2.853,
"2019-01-03 00:00",254.600,254.600,254.6,2.947,2.947,2.947,
"2019-01-02 00:00",272.800,254.600,258.3,3.158,2.947,2.990,
"2019-01-01 00:00",272.800,254.600,257.8,3.158,2.947,2.984,
"2018-12-31 00:00",291.600,272.800,291.5,3.375,3.158,3.374,
"2018-12-30 00:00",311.300,291.600,296.9,3.603,3.375,3.437,
"2018-12-29 00:00",425.700,272.800,298.5,4.927,3.158,3.455,
"2018-12-28 00:00",562.900,376.000,489.2,6.515,4.352,5.662,
